60.038,501.55,-15.007,-3.4781,NaN,21.28,0,5.2704,NaN
60.471,495.4,-13.381,3.7562,NaN,21.28,0,6.5992,NaN
60.878,489.66,-14.82,-3.5318,NaN,21.28,0,5.2705,NaN
61.378,482.61,-13.375,2.8892,NaN,21.28,0,6.4416,NaN
61.82,476.35,-14.963,-3.5949,NaN,21.28,0,5.2496,NaN
62.271,469.96,-13.35,3.5741,NaN,21.28,0,6.5662,NaN
62.651,464.63,-14.722,-3.6121,NaN,21.28,0,5.2617,NaN
63.151,457.58,-13.492,2.4605,NaN,21.28,0,6.3643,NaN
63.627,450.81,-14.941,-3.0467,NaN,21.28,0,5.3559,NaN
64.095,444.21,-13.308,3.4912,NaN,21.28,0,6.5501,NaN
64.509,438.37,-14.901,-3.848,NaN,21.28,0,5.2032,NaN
64.988,431.61,-13.309,3.3225,NaN,21.28,0,6.5206,NaN
65.388,425.97,-14.836,-3.8121,NaN,21.28,0,5.2142,NaN
65.888,418.93,-13.328,3.0156,NaN,21.28,0,6.4624,NaN
66.323,412.79,-14.959,-3.7566,NaN,21.28,0,5.2177,NaN
66.694,407.49,-13.587,3.6956,NaN,21.28,0,6.6024,NaN
67.194,400.38,-14.876,-2.5784,NaN,21.28,0,5.4447,NaN
67.665,393.73,-13.343,3.2539,NaN,21.28,0,6.5102,NaN
68.085,387.81,-14.871,-3.6404,NaN,21.28,0,5.245,NaN
68.585,380.77,-13.26,3.2236,NaN,21.28,0,6.5008,NaN
68.977,375.27,-14.824,-3.9911,NaN,21.28,0,5.1792,NaN
69.452,368.57,-13.376,3.0497,NaN,21.28,0,6.4755,NaN
69.808,363.59,-14.566,-3.3386,NaN,21.28,0,5.3261,NaN
70.308,356.54,-13.636,1.8608,NaN,21.28,0,6.2594,NaN
70.808,349.43,-14.825,-2.3797,NaN,21.28,0,5.4707,NaN
71.206,343.78,-13.575,3.1448,NaN,21.28,0,6.5047,NaN
71.706,336.68,-14.857,-2.564,NaN,21.28,0,5.4494,NaN
72.176,330.04,-13.336,3.2318,NaN,21.28,0,6.5066,NaN
72.583,324.33,-14.796,-3.5931,NaN,21.28,0,5.2582,NaN
73.061,317.59,-13.375,2.9718,NaN,21.28,0,6.4621,NaN
73.445,312.2,-14.664,-3.3536,NaN,21.28,0,5.3135,NaN
73.945,305.16,-13.499,2.3304,NaN,21.28,0,6.3383,NaN
74.445,298.05,-14.964,-2.9298,NaN,21.28,0,5.3694,NaN
74.874,291.98,-13.35,3.7643,NaN,21.28,0,6.6013,NaN
75.334,285.45,-14.991,-3.56,NaN,21.28,0,5.2534,NaN
75.678,280.53,-13.619,3.9938,NaN,21.28,0,6.6598,NaN
76.115,274.37,-14.597,-2.2387,NaN,21.28,0,5.5241,NaN
76.615,267.33,-13.574,2.0452,NaN,21.28,0,6.2845,NaN
77.115,260.22,-14.856,-2.5624,NaN,21.28,0,5.4385,NaN
77.577,253.7,-13.328,3.3023,NaN,21.28,0,6.5196,NaN
77.997,247.79,-14.832,-3.58,NaN,21.28,0,5.2576,NaN
78.49,240.87,-13.261,3.1906,NaN,21.28,0,6.4971,NaN
78.896,235.16,-14.838,-3.8783,NaN,21.28,0,5.1989,NaN
79.396,228.14,-13.227,3.2213,NaN,21.28,0,6.5005,NaN
79.787,222.67,-14.791,-4.0036,NaN,21.28,0,5.1771,NaN
80.21,216.7,-13.486,3.0877,NaN,21.28,0,6.4902,NaN
80.673,210.14,-14.801,-2.8358,NaN,21.28,0,5.4007,NaN
81.173,203.12,-13.257,3.0875,NaN,21.28,0,6.479,NaN
81.517,198.34,-14.541,-3.7303,NaN,21.28,0,5.2506,NaN
82.017,191.3,-13.614,1.8536,NaN,21.28,0,6.2489,NaN
82.517,184.21,-14.77,-2.3131,NaN,21.28,0,5.4866,NaN
83.017,177.19,-13.291,2.9597,NaN,21.28,0,6.454,NaN
83.454,171.03,-14.915,-3.7166,NaN,21.28,0,5.2255,NaN
83.822,165.79,-13.54,3.7384,NaN,21.28,0,6.6106,NaN
84.322,158.69,-14.856,-2.6326,NaN,21.28,0,5.4246,NaN
84.8,151.98,-13.238,3.3892,NaN,21.28,0,6.532,NaN
85.217,146.12,-14.874,-3.9258,NaN,21.28,0,5.1864,NaN
85.685,139.55,-13.244,3.4855,NaN,21.28,0,6.5493,NaN
86.08,134.02,-14.763,-3.848,NaN,21.28,0,5.2085,NaN
86.577,127.05,-13.275,2.9939,NaN,21.28,0,6.4636,NaN
87.014,120.89,-14.913,-3.7469,NaN,21.28,0,5.2192,NaN
87.423,115.1,-13.388,3.726,NaN,21.28,0,6.5987,NaN
87.92,108.04,-15.002,-3.2463,NaN,21.28,0,5.3123,NaN
88.244,103.4,-13.628,4.2418,NaN,21.28,0,6.7074,NaN
88.744,96.318,-14.718,-2.18,NaN,21.28,0,5.5101,NaN
89.244,89.308,-13.321,2.7953,NaN,21.28,0,6.4227,NaN
89.695,82.94,-14.902,-3.5038,NaN,21.28,0,5.2668,NaN
90.118,76.978,-13.339,3.7016,NaN,21.28,0,6.5923,NaN
90.579,70.457,-14.915,-3.4141,NaN,21.28,0,5.2835,NaN
91.014,64.326,-13.28,3.7585,NaN,21.28,0,6.5995,NaN
91.453,58.15,-14.887,-3.6627,NaN,21.28,0,5.2365,NaN
91.904,51.803,-13.247,3.634,NaN,21.28,0,6.5764,NaN
92.256,46.905,-14.538,-3.6622,NaN,21.28,0,5.2613,NaN
92.756,39.885,-13.539,1.9991,NaN,21.28,0,6.2773,NaN
93.242,33.019,-14.726,-2.4435,NaN,21.28,0,5.4756,NaN
93.742,26.019,-13.275,2.9021,NaN,21.28,0,6.4439,NaN
94.077,21.379,-14.433,-3.4582,NaN,21.28,0,5.3107,NaN
94.577,14.354,-13.664,1.538,NaN,21.28,0,6.1936,NaN
95.034,7.9211,-14.489,-1.804,NaN,21.28,0,5.6055,NaN
95.534,0.90442,-13.578,1.8211,NaN,21.28,0,6.2478,NaN
96.034,-6.1753,-14.741,-2.3258,NaN,21.28,0,5.4811,NaN
